Name,Price,Old Price,Discount
"Горбуша натуральная, 245г",119.99,149.99,20.0
"Хек Линкор тушка замороженная, 900г",299.99,,
"Горбуша + скумбрия Европром рубленая с ароматом копчения, 180г",79.99,114.99,30.0
"Скумбрия Новый Океан атлантическая натуральная в масле, 240г",119.9,,
"Окунь морской Fish & More филе на коже замороженное, 500г",519.99,,
"Шпроты За Родину тушки из балтийской кильки в масле, 270г",249.99,,
"Скумбрия Барс в томатном соусе, 250г",119.99,189.9,37.0
"Карп живой, кг",369.0,,
"Тунец Новый Океан скипджек филе-кусок, 185г",199.99,,
"Налим Легенда Ямала пресноводный обжаренный в томатном соусе, 240г",99.99,174.99,43.0
"Язь Легенда Ямала обжаренный в томатном соусе, 240г",99.99,169.99,41.0
"Рулет Крабовый горячего копчения имитация, кг",549.0,,
"Горбуша Курильский Берег натуральная, 250г",179.99,,
"Скумбрия Балтийский Берег кусочки холодного копчения, 300г",179.99,259.99,31.0
"Паста Санта Бремор Атлантик фиш белая рыба, 140г",89.99,109.99,18.0
"Лосось Вкус Арт стейк на коже замороженный, 500г",729.99,999.99,27.0
"Печень трески Новый Океан натуральная, 230г",289.99,349.99,17.0
"Горбуша дальневосточная Polar филе замороженное, 400г",249.99,419.99,40.0
"Треска Agama филе свежемороженое, 400г",759.99,,
"Сардина Доброфлот тихоокеанская тушка копчёная в масле, 210г",149.99,,
"Сардина Барс атлантическая в томатном соусе, 250г",129.99,,
"Палтус Polar филе замороженное, 400г",269.99,,
"Кукуруза Globus сладкая, 340г",79.99,119.99,33.0
"Горошек Globus зелёный, 400г",79.99,124.99,36.0
"Кукуруза Bonduelle молодая сладкая, 212мл",97.99,,
"Горошек Bonduelle Classique зелёный нежный, 200г",89.99,,
"Кукуруза Bonduelle Classique сладкая, 170г",83.99,,
"Горошек 6 соток зелёный, 400г",70.0,114.99,39.0
"Оливки Maestro de Oliva без косточки, 300г",129.99,199.99,35.0
"Кукуруза 6 соток сладкая, 340г",70.0,114.99,39.0
"Кукуруза Bonduelle Classique сладкая, 340г",129.99,,
"Горошек Bonduelle Classique зелёный нежный, 400г",129.99,,
"Килька Вкусные Консервы неразделанная обжаренная в томатном соусе, 240г",79.99,99.99,20.0
"Паштет Setra из индейки без консервантов, 100г",129.99,,
"Паштет Setra Куриный без консервантов, 100г",124.99,,
"Кукуруза Bonduelle молодая сладкая, 340г",139.99,,
"Тунец Fortuna полосатый рубленый, 185г",239.99,,
"Оливки Maestro de Oliva с лимоном, 300г",129.99,209.99,38.0
"Горошек Bonduelle Expert зелёный с молодой морковью, 200г",104.99,,
"Маслины чёрные Iberica без косточки, 420г",199.99,,
"Оливки Maestro de Oliva с анчоусом, 300г",129.99,209.99,38.0
"Паштет Главпродукт печёночный со сливочным маслом, 100г",109.99,,
"Кукуруза Green Ray деликатесная сладкая, 425мл",104.99,,
"Килька 5 Морей натуральная в томатном соусе, 240г",79.99,109.9,27.0
"Скумбрия Доброфлот дальневосточная натуральная в масле, 245г",159.99,,
"Паштет Hame Деликатесный с гусиной печенью, 105г",69.99,,
"Маслины Iberica Mini без косточки, 300г",159.99,,
"Наполнитель для кошачьего туалета Пр!ст древесный, 2.8л",99.99,,
"Мармелад Ухтышки Весёлый зоопарк жевательный фигурный, 70г",46.9,,
"Игра настольная Умка Зоопарк развивающая с липучками 248897, 242126, 242127",299.0,,
"Палочки ватные Пр!ст, 160шт",36.9,,
"Салфетки бумажные Пр!ст белые 1 слой 24x24см, 100шт",29.9,,
"Салфетки влажные детские Пр!ст с ромашкой, 100шт",119.9,,
"Пелёнки одноразовые Пр!ст детские впитывающие 60х40см, 30шт",299.0,,
"Салфетки влажные Пр!ст детские без отдушки, 72шт",109.9,,
"Салфетки Пр!ст влажные детские с алоэ вера, 150шт",139.99,,
"Салфетки влажные Пр!ст детские очищающие, 60шт",99.99,,
"Пелёнки одноразовые Пр!ст Magics детские Midi 60х60см, 5шт",139.9,,
"Платки носовые бумажные Пр!ст 2 слоя, 10x10шт",81.99,,
"Салфетки влажные Пр!ст универсальные, 100шт",119.9,,
Бритва Пр!ст женская с увлажняющей полоской,79.9,,
